feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,classification
-0.42465174,-0.59057534,0.84835464,-0.47626606,-0.08141065,-0.014904535,0.29759097,0.6095247,0.35239866,-0.32547465,0
-0.10268942,-0.38499647,0.4298447,-0.47715467,-0.2098114,-0.23222736,0.29845905,0.12557591,0.10667145,0.047235448,1
0.3573102,-0.32164997,0.050831113,0.5696591,0.13161778,0.26056296,-0.11793806,-0.78868437,-0.038883742,0.43278694,0
-0.37044138,0.6302163,0.34921744,0.15423165,0.34029254,0.55528706,-0.8876855,0.033908054,0.6259638,-0.79382455,0
0.6464279,-0.8125983,-0.2544776,0.15724792,0.16313915,0.7342388,0.6628069,-0.724665,-0.7884383,-0.10462415,0
-0.48979485,0.55679053,0.26309323,0.10615853,0.385428,0.6842169,-0.87456465,-0.010907074,0.64165086,-0.7312938,0
0.05640975,-0.6397841,0.7334183,-0.41094545,-0.08943119,0.24886361,0.09052135,0.43607888,-0.020637348,-0.33228925,1
-0.17341629,0.5729783,0.35393003,0.034808107,0.36755008,0.74014884,-0.89268935,-0.051971026,0.29014304,-0.73943025,0
-0.033398077,0.02124017,-0.052960813,-0.66032225,-0.3504543,-0.046373628,0.3311785,0.048513845,-0.06098524,0.36843213,1
-0.4727642,0.53345865,0.34763178,0.21152157,0.3724437,0.6134065,-0.8736525,0.29094324,0.64504755,-0.67383623,0
0.058173206,0.5037305,0.4967463,-0.0889773,0.26423118,0.7105596,-0.8361561,-0.08233348,0.10123013,-0.7767854,0
-0.047257543,-0.059559017,0.084985375,-0.7127932,-0.33138925,-0.14918734,0.3143,0.11671706,0.035324823,0.32829782,1
0.7341658,-0.5389679,-0.7221641,0.27096146,-0.1290409,0.0774682,0.45631889,-0.7071644,-0.6942253,0.5824461,1
0.26181826,0.19750936,-0.35812545,-0.33666304,-0.24440469,-0.28925318,0.77216804,-0.46814132,0.6402251,-0.11007824,0
-0.4722906,0.520183,0.2861043,0.09020606,0.37969327,0.699253,-0.8695437,-0.0005808024,0.60926163,-0.7289591,0
0.079688296,-0.49822202,0.6374434,-0.5272327,-0.13403973,0.11278444,0.21426827,0.25086117,-0.1605998,-0.18247855,1
0.4502649,-0.15665169,-0.44209754,0.78726727,0.31486273,-0.04225161,-0.6080197,0.13823737,0.026194884,0.0030386567,0
-0.434742,0.476206,-0.40580407,-0.34849387,-0.20148245,0.51240087,0.33621886,-0.85830057,0.25308377,0.28531957,1
-0.035299364,0.057201765,-0.10253002,-0.6199503,-0.35568228,0.027523544,0.33848897,0.014648545,-0.11295246,0.37782827,1
-0.3591922,0.61142164,0.38923284,0.1313502,0.4000565,0.6624113,-0.86943173,0.2200824,0.5406065,-0.70205295,0
-0.47480994,0.5174858,0.3322123,0.22731952,0.36276084,0.60291874,-0.8728769,0.30545595,0.65572983,-0.6667795,0
-0.44393355,0.08944174,-0.6515265,-0.7688866,-0.3287598,-0.13327329,0.44165227,-0.34047267,0.13045901,0.64700943,1
-0.1569147,0.6048069,0.44728154,0.043300275,0.3889026,0.7221987,-0.8318166,0.058892623,0.37761444,-0.7247615,0
-0.010972699,0.39222935,-0.29902244,-0.47569263,-0.35454187,0.13503632,0.31059238,-0.30219495,0.14834927,0.0548463,1
-0.29342833,0.68087935,0.4109848,-0.08011837,0.4674016,0.68388486,-0.8552609,-0.2531776,0.29664752,-0.7386796,0
-0.098787345,0.051575936,0.01474404,-0.64722425,-0.30608076,0.077946715,0.25100324,0.026195407,-0.14026079,0.31195343,1
0.6168181,-0.66311246,-0.05813562,0.66892594,-0.11511625,0.23875615,0.2059605,-0.720381,0.43993124,-0.1802152,0
-0.015157893,-0.26867485,0.4803544,-0.50656193,-0.15062924,-0.1768713,0.30719766,0.047040947,0.04166674,-0.12207852,1
-0.6369782,0.05246667,-0.06830842,-0.8019013,-0.23659772,-0.56666434,0.49836203,-0.21498978,0.49675435,0.53523594,1
-0.42616376,0.5381479,0.23233372,0.20648165,0.31390843,0.53538424,-0.86895394,0.23099025,0.5703792,-0.75202006,0
-0.6305057,0.0011922338,-0.06983982,-0.81261903,-0.2681993,-0.573862,0.53281295,-0.23634997,0.51281184,0.5484275,1
-0.17799288,0.18862623,-0.40062526,-0.4672152,-0.39000398,0.31327596,0.48601884,-0.29043573,-0.30519548,0.5595578,1
-0.34063342,0.2306359,0.50345564,0.25738364,0.28907442,0.641602,-0.8381818,0.15748426,0.39907527,-0.76924306,0
-0.22653776,0.3927049,0.49397948,0.026930254,0.32289883,0.62239105,-0.7972314,-0.035318766,0.39378217,-0.76791304,0
0.5801604,-0.7753742,-0.13360137,0.67251104,-0.16132845,0.17084455,0.14353117,-0.6808556,0.5047036,-0.21418206,0
-0.7446783,0.40263018,-0.014391906,-0.6228531,-0.061581437,-0.46669346,0.19184728,-0.308447,0.5872781,0.22045156,1
0.29157403,-0.67999905,0.32576713,-0.5198369,-0.42878255,0.010308107,0.5895968,0.19209094,0.59444547,-0.16374396,0
-0.024575274,-0.27623373,0.42771563,-0.5120993,-0.15948814,-0.25982964,0.31404078,0.06894679,0.03641606,-0.022754509,1
-0.7436327,0.23827715,-0.23853698,-0.6998376,-0.14098129,-0.3604213,-0.02227519,-0.39171723,-0.13148412,0.5784699,0
-0.23472984,-0.05497766,0.21234536,-0.70499194,-0.26784685,-0.21429674,0.1006031,0.09785496,0.0402517,0.32848105,1
0.65891004,-0.55856365,0.010359422,0.6075687,-0.08288418,0.2972717,0.21701778,-0.7779649,0.35306093,-0.1759225,0
-0.22333913,-0.8593133,0.57108074,-0.7007971,-0.4181391,0.15621804,0.5926112,0.337224,0.16255787,0.31788367,1
-0.1641466,-0.63749796,-0.34305567,-0.72326165,-0.5182132,-0.623895,0.8448382,-0.47989464,0.7550561,0.19622612,1
-0.10854917,-0.07498938,0.16390577,-0.7203509,-0.3052389,-0.13729173,0.25024825,0.12320523,0.0346684,0.30249336,1
-0.633806,0.1034262,-0.2778142,-0.80915856,-0.029852524,-0.26685816,-0.3769415,-0.22976464,-0.094529055,0.32700506,0
-0.13665102,0.229781,-0.3958518,-0.51453066,-0.3483805,0.33875546,0.32641226,-0.17923597,-0.305093,0.46071324,1
-0.7912868,0.16096212,-0.20762795,-0.65670633,-0.28676796,-0.23805669,0.3882408,-0.56723344,-0.13515244,0.7799287,1
-0.37628445,0.35497648,0.28835446,0.14893126,0.16050927,0.66907465,-0.8731125,0.24786311,0.66537005,-0.70949554,0
-0.17532626,0.38098872,0.5235093,0.026103325,0.36459672,0.7408657,-0.8203434,0.02992291,0.35707524,-0.73005396,0
0.51428425,-0.46977723,-0.35946858,0.8061217,0.34369266,-0.25023153,-0.4772204,-0.09975535,-0.012213915,0.0035735457,0
0.49153653,-0.2617324,-0.38900393,0.80678695,0.49901536,-0.17169307,-0.42324948,-0.23791222,-0.030898431,0.045495015,0
-0.06461567,0.2198523,-0.34072304,-0.47146899,-0.3502327,0.2956802,0.3313892,-0.1412563,-0.29360038,0.42173797,1
0.051393438,0.12696056,-0.11896317,-0.3570004,-0.4311813,-0.48366645,0.46960256,-0.13077916,0.41266716,0.04853651,1
-0.64020187,0.11305397,-0.30899024,-0.793365,-0.047302578,-0.29206035,-0.35299286,-0.25210866,-0.08267538,0.35904878,0
-0.62262124,-0.025618808,0.4359591,-0.48955342,-0.054707877,-0.7360345,-0.1083014,0.034110464,0.41819283,0.1963155,1
0.39764816,-0.29341137,-0.068321325,0.6565423,0.41041708,-0.24558151,-0.37505347,-0.24535385,-0.264888,0.12204236,0
-0.7112888,0.28499895,-0.56468904,-0.7186964,-0.34637392,0.012311726,0.7292907,-0.6949439,-0.10731353,0.8746629,1
-0.18929128,0.13858317,-0.1440726,-0.5477182,-0.3143578,0.12740278,0.20700575,-0.06775838,-0.1912555,0.3909815,1
0.08221955,-0.3917676,0.5178611,-0.51206625,-0.16249785,-0.017386751,0.28423464,0.11553107,-0.17817315,-0.03980516,1
-0.09138581,0.6118587,0.4527603,0.05877411,0.38370577,0.79397804,-0.8176154,-0.20903769,0.27137044,-0.7020606,0
0.044437878,0.09070268,-0.2753729,-0.35901508,-0.35138112,0.431681,0.35235435,0.02975974,-0.45716983,0.35701686,1
-0.030776678,0.17045191,-0.26084632,-0.48423326,-0.36188784,0.20639504,0.36249974,-0.1012293,-0.24757086,0.4122708,1
-0.36628267,0.5698793,0.39341852,0.1445506,0.38530457,0.6607667,-0.8664372,0.23351808,0.55766326,-0.70122236,0
-0.22322673,0.5878242,0.46712533,0.022705521,0.3838169,0.6802368,-0.8275506,0.12648034,0.4381015,-0.72932,0
-0.66693884,0.028177423,-0.24744768,-0.79788584,-0.061946776,-0.12740895,-0.2624766,-0.24305284,-0.35945967,0.56087285,0
-0.032298226,0.09729629,-0.16608289,-0.6149366,-0.35228506,0.07126385,0.31350863,-0.0025169796,-0.14432755,0.3799257,1
-0.40739647,0.33734995,0.48371524,0.24342385,0.33258685,0.63767505,-0.8734779,0.01664431,0.605814,-0.7636307,0
-0.096578,0.23818056,-0.3905383,-0.47160974,-0.35184035,0.32490966,0.34678203,-0.18627672,-0.3122381,0.45496878,1
-0.1989394,0.41504288,0.06424972,0.29310632,0.29464898,0.54215574,-0.86742425,0.2864027,0.6527487,-0.8446717,0
-0.6714357,0.35517642,-0.29325917,-0.6465334,-0.1722516,-0.3022439,0.42279506,-0.35229686,0.41868702,0.39353788,1
0.49591655,-0.3057058,-0.07557394,0.7558333,0.41589722,-0.19476423,-0.37509695,-0.17662331,-0.24708107,-0.023469415,0
-0.023934333,0.28420457,-0.27179986,-0.57376385,-0.38354358,0.20031698,0.32065967,-0.12085472,-0.17208016,0.29011425,1
-0.039945677,-0.051657006,0.07050544,-0.7107042,-0.33400387,-0.15702297,0.31857148,0.11137267,0.03178547,0.335818,1
-0.5547878,-0.05138766,0.70463735,-0.19552317,0.7732271,-0.4467477,-0.75022894,0.5748321,-0.5899405,0.3939409,1
-0.12958208,0.08582185,-0.08875912,-0.5990169,-0.3268615,0.12762746,0.24005035,-0.0039343257,-0.1581035,0.35302868,1
-0.2930931,0.6426499,0.39713302,0.10512479,0.40884525,0.67219895,-0.8616608,0.17059843,0.51196545,-0.72256446,0
-0.049917456,0.19497406,-0.30127162,-0.48799402,-0.35451165,0.25246033,0.33783498,-0.11479919,-0.2685102,0.41330016,1
-0.10329357,0.6475313,0.43047833,0.03381921,0.40623802,0.7381292,-0.8306785,0.017347189,0.3049251,-0.7196248,0
-0.37223044,0.22378197,-0.3274896,-0.5411008,-0.28838056,0.2040761,0.19580735,-0.23479517,-0.25223365,0.49644533,1
-0.14103591,0.21420398,-0.3855678,-0.47792888,-0.3644252,0.33479884,0.3904305,-0.21579885,-0.30857703,0.4899369,1
-0.666889,0.36068603,-0.10953822,-0.7421822,-0.06622283,-0.45482266,0.15553968,-0.12561288,0.6153625,0.08896587,1
-0.53267926,-0.6325335,0.76377904,-0.58283806,-0.30996668,0.28966057,0.57553387,0.12998103,0.23853897,0.07856728,0
-0.013264587,-0.545758,0.59582347,-0.4614847,-0.17887339,0.055337973,0.2069353,0.27758282,-0.040216293,-0.08319312,1
-0.12507164,0.11942647,0.018768474,-0.55721426,-0.27768934,0.32017416,0.24990416,-0.039526112,-0.27404457,0.25586298,1
0.15873714,0.4766724,0.48336118,-0.0006655714,0.19763118,0.7567874,-0.8419536,-0.16497019,0.06250328,-0.73797315,0
-0.15411834,0.1853675,-0.22376522,-0.4625528,-0.32693642,0.24258311,0.2762468,-0.12808517,-0.26289865,0.40528452,1
-0.17509426,-0.6420013,-0.3560958,-0.73238873,-0.52994525,-0.6373779,0.85430986,-0.48903078,0.7510554,0.25051466,1
-0.44495416,-0.54740506,0.85241854,-0.45951718,-0.044881117,-0.020257952,0.25508147,0.6154194,0.37823662,-0.38302094,0
0.5615763,-0.45189196,0.10531002,-0.4620033,-0.3846017,-0.2953606,-0.0487149,0.023369912,-0.2575967,-0.08922617,0
0.10207558,0.55324405,-0.35012114,-0.53249735,-0.39716816,0.027507411,0.3323215,-0.32542676,0.21417315,-0.15802003,0
-0.30202287,0.59204924,0.3621865,0.10268693,0.35964963,0.65470004,-0.8828058,-0.0042484067,0.5291483,-0.7766524,0
-0.64371383,0.4714992,-0.4419816,-0.5252631,-0.06647125,-0.15637644,0.48345846,-0.45712966,0.17190488,0.535415,1
-0.25101402,0.44089702,0.47473195,0.03407595,0.3385472,0.60918397,-0.80573434,-0.026877379,0.41424903,-0.76716906,0
-0.31817198,0.49064097,0.5394525,0.0015843495,0.30001366,0.64308935,-0.79177934,-0.0020227106,0.52658874,-0.74177855,0
0.48292443,-0.02065145,-0.31171536,0.7693712,0.46371147,-0.13011825,-0.47940156,-0.07660684,-0.0684159,0.10815175,0
-0.63790035,0.13627636,-0.27796182,-0.80477047,-0.02748892,-0.30910364,-0.3868476,-0.2417315,-0.0017837196,0.26617393,0
0.75726014,-0.19664901,-0.6162446,0.4331577,0.24330217,0.2246558,0.012644079,-0.43422955,-0.7855119,0.46521825,1
-0.5907985,0.42397788,0.40532586,0.12563388,0.30397326,0.63603914,-0.8582535,0.0048994473,0.602594,-0.652627,0
-0.50572747,0.55032504,0.32581758,0.22995548,0.37722063,0.59630466,-0.87880737,0.30366132,0.66300786,-0.66091835,0
0.82955676,-0.32010564,-0.71254116,0.51529837,0.19532011,0.15872674,-0.056858495,-0.47870538,-0.79218775,0.42981312,1
-0.42135438,0.62900126,0.3420503,0.18688734,0.40027696,0.6325651,-0.8795735,0.2296788,0.6159295,-0.69351107,0
-0.19772749,-0.3396976,0.16927336,-0.5051703,-0.19475181,-0.12684421,-0.0004719197,0.071340926,-0.35779244,0.016039608,0
-0.062171355,-0.07655909,0.11941662,-0.71768063,-0.32771587,-0.12750795,0.30013627,0.12217005,0.044026073,0.3118807,1
-0.47179437,0.50531244,0.41564468,0.14056408,0.43945152,0.61653346,-0.87236464,0.092197575,0.59514403,-0.72954047,0
-0.38060266,0.20597254,-0.30266923,-0.4817913,-0.31500462,0.19477414,0.3040831,-0.2946935,-0.25648183,0.54306465,1
-0.29347408,-0.5921483,-0.39674082,-0.7431482,-0.4754086,-0.5410703,0.82505757,-0.546959,0.7293864,0.19115527,1
-0.5620795,0.3923169,0.43019944,0.10198878,0.2971815,0.6511119,-0.854845,0.019088749,0.5629607,-0.65742695,0
-0.058628924,-0.07147616,0.1071931,-0.7159714,-0.32722583,-0.13639477,0.3080815,0.1250993,0.040374517,0.3172442,1
-0.09034501,0.21052517,-0.32940456,-0.46559456,-0.34986255,0.32786998,0.33116803,-0.14295709,-0.29870677,0.4207776,1
-0.25094318,0.5162784,0.45630428,0.10003859,0.376429,0.6986525,-0.8628884,-0.31522635,0.5166991,-0.74838907,0
-0.008773585,-0.58282393,0.64682204,-0.4553662,-0.15103458,0.14212155,0.16711016,0.32403982,-0.050370965,-0.14795768,1
-0.03252119,-0.04375591,0.05593339,-0.7085817,-0.33674598,-0.16502188,0.3226442,0.10587903,0.028476423,0.34306467,1
-0.039982907,-0.05165921,0.070546664,-0.7107121,-0.33397552,-0.15694347,0.31860143,0.11140891,0.031747654,0.33585832,1
0.7164501,-0.95385414,-0.10518172,0.27206993,-0.49175304,-0.24286486,0.7703607,-0.4793372,-0.42708606,0.42669296,0
-0.11905295,-0.07636048,0.16160549,-0.71822476,-0.30703717,-0.14501496,0.24296166,0.12237199,0.040937655,0.30881137,1
0.55782026,-0.05843365,-0.31344238,0.6890358,0.38126907,-0.2164698,-0.5064862,-0.22580388,-0.16356766,-0.071956754,0
-0.00017302482,0.04884913,-0.20466255,-0.3133922,-0.4352105,-0.46320435,0.5408135,-0.096952796,0.3659368,0.1232295,1
-0.7453128,0.19213812,0.088049345,-0.4243455,-0.17504509,-0.60969657,0.23098603,-0.41145605,0.29174873,0.5275322,1
0.14357403,-0.3523991,0.36231083,-0.48495683,-0.22135003,-0.17789191,0.35421547,0.10976534,-0.23922192,0.13192238,1
0.48168066,-0.144326,-0.33655542,0.7984572,0.44192287,-0.14409803,-0.47549623,-0.021783661,0.0018307513,0.08921883,0
0.08947401,0.599792,-0.3788665,-0.012312032,-0.031571835,0.3358522,0.16036257,-0.43734494,-0.27627674,0.48245636,1
-0.18994802,0.64559525,0.26508045,0.066765584,0.3904503,0.6874797,-0.884144,-0.08395299,0.44790894,-0.81517035,0
-0.64452094,0.2859206,0.055203933,-0.768119,-0.10554776,-0.5870045,0.2626935,-0.1846406,0.6745436,0.16551116,1
0.31490457,0.3214438,-0.36919537,-0.22166845,-0.15727353,-0.13431013,0.7046843,-0.5259762,0.6094117,-0.21457233,0
-0.06813123,-0.50310445,0.57681817,-0.4746877,-0.17960018,-0.029103803,0.22224464,0.23686531,0.039646473,-0.076411605,1
-0.41113597,0.5883448,0.3588073,0.18015848,0.38580573,0.63701224,-0.87443763,0.2469375,0.6078466,-0.6933164,0
-0.0269457,-0.03784567,0.04501556,-0.70697594,-0.33883855,-0.17099452,0.3256283,0.10172887,0.026076505,0.3483976,1
-0.1592763,0.40464115,0.4623301,0.006026731,0.3386132,0.58415866,-0.836834,0.12905398,0.6407563,-0.81087476,0
-0.28851047,0.26040253,0.54197824,0.08058892,0.24824582,0.6953361,-0.84800994,0.1512026,0.44393286,-0.7149744,0
-0.3197483,0.17018925,-0.375318,-0.60174245,-0.37207302,0.2913912,0.46138743,-0.3208303,-0.28602025,0.5918017,1
0.49965844,-0.25272915,-0.25253862,0.7291005,0.36029336,-0.27187485,-0.48047352,-0.13926257,-0.022982705,-0.060675014,0
-0.46156943,0.53507626,0.3505862,0.20828216,0.36819744,0.61047083,-0.8719741,0.28676346,0.64959323,-0.6808152,0
0.5289404,-0.687997,-0.005641579,0.27567995,-0.22706081,0.3003872,0.57872456,-0.9047284,0.34834978,0.33493012,0
-0.1089393,-0.066048704,0.18578619,-0.72939414,-0.2868525,-0.08393305,0.22595164,0.12454675,0.0036429877,0.26714435,1
-0.035606045,0.22022937,-0.11202652,-0.5965856,-0.3452268,0.013132976,0.29165238,-0.12025329,0.16338105,0.12255303,1
-0.46456292,0.5225522,0.34960502,0.20748153,0.37236875,0.61821634,-0.87374085,0.30809507,0.6259258,-0.6674796,0
-0.028573299,-0.040805064,0.053235315,-0.70816225,-0.34002215,-0.1646492,0.31882662,0.09733182,0.028928189,0.3450613,1
-0.29812956,0.4214869,0.44507706,0.19748935,0.28511104,0.6660435,-0.87739915,0.04788411,0.57835203,-0.7643291,0
-0.6452207,0.17268799,-0.007204893,-0.7700332,-0.15346664,-0.58700544,0.38968953,-0.16987318,0.6018088,0.34750545,1
-0.060872972,0.21082842,-0.32660913,-0.43703184,-0.35742927,0.2988876,0.36432827,-0.1566987,-0.29828492,0.43036222,1
-0.62638193,0.06595101,-0.45518485,-0.7552661,-0.4581255,0.12211028,0.7194393,-0.58822393,-0.1805576,0.8283389,1
-0.15108198,0.21962722,-0.31120685,-0.45536163,-0.3219726,0.30053645,0.31328937,-0.19519104,-0.32934415,0.42803186,1
-0.20151527,-0.052221656,0.18301278,-0.7058742,-0.2817954,-0.20702434,0.13882273,0.098093405,0.038223434,0.33442476,1
-0.0567746,-0.069491126,0.10353325,-0.71545255,-0.32788408,-0.13845533,0.30916363,0.12374486,0.039478187,0.31914964,1
-0.058035,0.16306223,-0.25164604,-0.4719581,-0.36073464,0.25154477,0.36274067,-0.10702648,-0.25861725,0.41073978,1
0.19634761,-0.39747605,0.09139232,0.23118062,-0.22643463,0.18788347,0.26165324,-0.39439628,0.8313383,-0.561325,0
0.10614898,-0.4074733,0.48856983,-0.51836663,-0.18042171,-0.04506359,0.3071875,0.15615036,-0.22459894,0.012777589,1
-0.45617467,0.2269574,0.5542336,0.11826419,0.20142098,0.5822313,-0.8479304,0.050976705,0.6074883,-0.64912176,0
-0.33696458,0.5987091,0.3766136,0.14801708,0.39352992,0.67569613,-0.8702175,0.21100815,0.53276503,-0.6989507,0
-0.049296357,-0.6089626,0.7518853,-0.4378212,-0.07671943,0.17366754,0.084537394,0.41526398,0.11108406,-0.3745163,1
-0.24089362,0.6754078,0.39818218,0.08354376,0.42307305,0.6865436,-0.8569563,0.12114294,0.46777704,-0.7303509,0
0.53042465,-0.16058168,-0.2833876,0.776086,0.4482629,-0.1257487,-0.43555948,-0.057045624,-0.10149888,0.10475605,0
-0.072350025,0.21045056,-0.33167115,-0.43332887,-0.3586443,0.3112352,0.3699037,-0.16661303,-0.3026297,0.43681917,1
-0.18176843,0.6921376,-0.19932644,-0.15375496,0.06643841,-0.30692145,-0.020021709,-0.30000177,0.49645996,-0.048006795,1
-0.68141174,0.37179196,0.05728799,-0.6636145,0.14975509,-0.2923331,0.08049091,-0.2964533,0.299862,0.37058848,1
-0.10963957,-0.058888808,0.15863603,-0.71855545,-0.29949772,-0.15188551,0.23646648,0.11189897,0.021945685,0.30861047,1
-0.051224012,0.18474366,-0.27953374,-0.5409709,-0.34243238,0.23076878,0.28553548,-0.07268325,-0.24701263,0.38885933,1
-0.30827633,0.6469138,0.38979292,0.11424592,0.40887356,0.6654659,-0.8641056,0.17340434,0.52985215,-0.7216564,0
-0.33755895,0.19683373,-0.10904923,-0.42724693,-0.24585353,0.10328384,0.12315895,-0.16706023,-0.21448326,0.4124281,1
-0.041842584,-0.053638615,0.074197516,-0.7112402,-0.33329388,-0.15492494,0.3175722,0.11278158,0.03258736,0.3340298,1
-0.4054332,0.6210919,0.5054491,-0.07057582,0.301458,0.5020545,-0.85268945,0.019106654,0.6048334,-0.7954287,0
0.5333594,-0.15083265,-0.28397393,0.7773344,0.44118518,-0.12481176,-0.43769175,-0.06579715,-0.09209409,0.09801316,0
-0.13400789,0.15439796,-0.20078313,-0.4564616,-0.34371203,0.27558136,0.31342718,-0.10960481,-0.2589371,0.3982337,1
-0.73499125,0.19305451,-0.2968766,-0.6719129,-0.1547916,-0.34324312,0.024352664,-0.38187203,-0.25069857,0.6580657,0
-0.49560973,0.26003563,-0.1468374,-0.42463583,-0.13898128,0.007820267,-0.039020363,-0.1865531,-0.18013257,0.40098616,1
-0.025147356,-0.03588321,0.041446026,-0.70645034,-0.3394954,-0.17285034,0.32665932,0.10040008,0.025229873,0.35022193,1
0.002128918,-0.17332771,0.01745379,-0.49925694,-0.42607686,-0.58880055,0.51693344,0.14574918,0.22168665,0.36249277,1
0.10444258,0.5280571,-0.3248456,-0.55172855,-0.40114284,0.02142565,0.34587085,-0.3109309,0.18580976,-0.1148596,0
-0.06932877,0.5607994,0.46029553,0.0713116,0.33748594,0.847525,-0.79246706,-0.43710217,0.13719201,-0.63135064,0
-0.19214016,0.5137046,0.29069227,0.1666531,0.4529292,0.5060506,-0.88355654,0.23968114,0.60359025,-0.78073394,0
-0.36316803,0.6672895,0.12476481,0.28879777,0.40375093,0.6639688,-0.9031097,0.022395873,0.69875026,-0.7937241,0
-0.3992931,0.44345933,0.19785452,0.1993669,0.34255865,0.5576238,-0.80610114,0.3625766,0.65911794,-0.68177754,0
-0.6224185,0.28935644,0.0044290577,-0.35722187,-0.011357973,-0.20954648,-0.16640915,-0.17111103,-0.079532236,0.35775214,1
-0.27827108,0.6528001,0.39436632,0.10081978,0.41241455,0.67450607,-0.8609715,0.1626417,0.50067997,-0.72407246,0
0.22855179,-0.7996081,-0.21486655,0.5791793,-0.18052244,-0.013778358,0.3265403,-0.5461719,0.12353662,0.53456616,0
-0.026349893,-0.43554252,0.44106182,-0.44955587,-0.22139794,-0.12487865,0.27358234,0.13714902,-0.07157598,0.10537622,1
-0.48229548,0.20713186,-0.058196068,-0.34685394,-0.11501247,-0.01624046,0.059978195,-0.21521789,-0.24634941,0.4566801,1
-0.45958075,0.55247456,0.32810065,0.22120301,0.37340754,0.6152305,-0.87711,0.28674465,0.64102167,-0.66936487,0
-0.3082294,0.56969804,0.4133939,0.11791991,0.38381588,0.6819446,-0.8590788,0.19935285,0.5144905,-0.7114865,0
0.1034634,0.5416477,-0.3322495,-0.531272,-0.39629403,0.05042976,0.33242795,-0.33446935,0.20039497,-0.1490582,0
-0.027004145,-0.037850957,0.045079052,-0.7069867,-0.33879298,-0.17087029,0.32567778,0.10178781,0.026015237,0.34846282,1
-0.50298166,0.16699205,-0.60543597,-0.6542054,-0.43157268,-0.300758,0.7026568,-0.47049788,0.14115693,0.7718453,1
-0.13698898,-0.09042296,0.19628607,-0.7228142,-0.29874846,-0.12895875,0.22837487,0.13102046,0.044809263,0.29162395,1
-0.3351055,0.23009925,-0.16191904,-0.38341323,-0.30842084,-0.6192736,0.5213253,-0.092563115,0.6091236,-0.00070812635,1
-0.12432755,-0.10020355,0.16481687,-0.71879536,-0.3084468,0.017530492,0.24749306,0.15184541,0.023411809,0.2523211,1
-0.055299465,0.11838252,-0.18066981,-0.52601,-0.3581327,0.19120988,0.34545955,-0.051353842,-0.20952187,0.38634902,1
-0.49009886,0.0098592555,0.7018358,-0.3370496,0.7775324,-0.46070027,-0.8008437,0.65032345,-0.62166387,0.21342804,1
-0.15473579,0.5317635,0.30840558,0.12721664,0.45775092,0.50126696,-0.87518567,0.19431452,0.6040568,-0.79938275,0
-0.33574387,0.5758449,0.42674085,0.10919744,0.38369077,0.6546148,-0.85456854,0.20151585,0.56483537,-0.72869444,0
-0.5250401,0.5015512,0.3957507,0.16675058,0.43829694,0.59077495,-0.8778822,0.14015783,0.62337697,-0.70918447,0
-0.29346186,0.5336695,0.20396906,0.25807038,0.44453028,0.45271274,-0.8952245,0.29106894,0.68305784,-0.7540457,0
-0.37817845,0.49231598,0.5528636,0.09622532,0.28622788,0.6712498,-0.88807684,0.0036330062,0.51501334,-0.78067225,0
-0.58003056,0.1680601,-0.31573012,-0.6192518,-0.32739162,0.06870662,0.36865047,-0.42643607,-0.20574407,0.6702978,1
0.50474447,-0.2505086,-0.31813422,0.8067613,0.4241229,-0.12980017,-0.44550145,-0.01213513,-0.014369651,0.09223444,0
-0.46788517,0.02643477,0.37755036,-0.5967503,-0.056205206,-0.6639216,0.10599984,0.025467984,0.6655909,-0.06804885,1
-0.02408612,-0.035778042,0.040299337,-0.70625913,-0.3403256,-0.1751002,0.32575175,0.09932472,0.026343964,0.34902945,1
-0.3084915,0.30832455,0.51796246,0.10206924,0.26042584,0.680368,-0.8544452,0.15410933,0.4880127,-0.7182183,0
-0.41605854,0.56841403,0.3689356,0.17496537,0.3851877,0.64602226,-0.87320393,0.25288424,0.5913429,-0.6862521,0
-0.24441445,0.4185206,0.44023567,0.05753019,0.35075212,0.57460785,-0.8514135,0.15774523,0.67879796,-0.80010384,0
0.09930099,0.47829518,-0.24822737,-0.5993413,-0.4122147,0.009714959,0.32305285,-0.25766468,0.18207677,-0.09288473,0
-0.0365924,0.17183995,-0.26279867,-0.5006911,-0.35770938,0.2114813,0.34455398,-0.09124648,-0.24499522,0.40539962,1
-0.158355,-0.057053886,0.17062344,-0.712052,-0.2953315,-0.1782045,0.18185714,0.09876552,0.035259943,0.32530278,1
0.6355787,-0.5127521,0.02395079,0.63018036,-0.068167925,0.2783986,0.14951955,-0.7711706,0.27347508,-0.039559737,0
-0.06866491,-0.5818795,0.7150798,-0.46219048,-0.10582004,0.12592627,0.12223809,0.35564715,0.085896045,-0.29208547,1
0.29670343,0.16477971,0.26645663,-0.22073117,-0.22042365,0.8916729,-0.53956187,-0.4745976,-0.35541934,-0.5147126,0
-0.6497939,0.28035215,-0.53402585,-0.68309736,-0.30823615,-0.072905056,0.6934426,-0.62010723,0.0006530656,0.80100477,1
0.008066776,0.33138084,-0.2161362,-0.5173315,-0.35673586,0.10967986,0.28313223,-0.22433582,0.11665432,0.07900616,1
-0.38919187,0.4989782,0.42635134,-0.1220023,0.31774196,0.5890637,-0.80720824,0.10500449,0.5739142,-0.7290476,0
